0.875000,0.000000,0.000000,0.000000,0.000000,0.125000
0.000000,0.875000,0.000000,0.083333,0.041667,0.000000
0.041667,0.000000,0.500000,0.000000,0.000000,0.458333
0.000000,0.083333,0.000000,0.916667,0.000000,0.000000
0.000000,0.375000,0.000000,0.125000,0.500000,0.000000
0.583333,0.000000,0.125000,0.000000,0.000000,0.291667
